catalogue_id,index,num,title,text,line_start
BO0624_4466,923,984,"Idem. Idem. alt. m. 2,30 p. 3,20.","984. Idem. Idem. alt. m. 2,30 p. 3,20.",1144
BO0624_4466,924,985,"Due porte di dittico, dipinto sopra legno. Da una parte - S. Giovanni; dall'altra un santo - Scuola fiorentina. XV secolo.","985. Due porte di dittico, dipinto sopra legno. Da una parte - S. Giovanni; dall'altra un santo - Scuola fiorentina. XV secolo.",1145
BO0624_4466,925,986,Dipinto sopra tavola con fondo in oro —La Vergine col Bambino — in cornice di legno pero. Scuola fiorentina.,986. Dipinto sopra tavola con fondo in oro —La Vergine col Bambino — in cornice di legno pero. Scuola fiorentina.,1146
BO0624_4466,926,987,Dipinto su tavola - Una martire - Scuola bolognese.,987. Dipinto su tavola - Una martire - Scuola bolognese.,1148
BO0624_4466,927,988,Dipinto su tela -- L' adorazione de' Magi.,988. Dipinto su tela -- L' adorazione de' Magi.,1150
BO0624_4466,928,999,Due dipinti sopra tavole - Mezza figura di santo - senza cornice.,999. Due dipinti sopra tavole - Mezza figura di santo - senza cornice.,1152
BO0624_4466,929,1000,"Dipinto sopra tela — Gruppo di animali - con cornice dorata, attribuito a Rosa da Tivoli.","1000. Dipinto sopra tela — Gruppo di animali - con cornice dorata, attribuito a Rosa da Tivoli.",1154
BO0624_4466,930,1001,Idem. Idem. Idem. Idem.,1001. Idem. Idem. Idem. Idem.,1156
BO0624_4466,931,1002,"Due dipinti sopra tela - Fiori e frutta - Scuola napolitana alt. m. 1,00 p. 0,70.","1002. Due dipinti sopra tela - Fiori e frutta - Scuola napolitana alt. m. 1,00 p. 0,70.",1158
BO0624_4466,932,1003,"Dipinto sopra tela - Frutta - in cornice dorata. Scuola napolitana — alt. m. 0,90 p. 170.","1003. Dipinto sopra tela - Frutta - in cornice dorata. Scuola napolitana — alt. m. 0,90 p. 170.",1159
BO0624_4466,933,1004,"Idem Idem Alt. m. 0,90 p. 1,70.","1004. Idem Idem Alt. m. 0,90 p. 1,70.
<!-- image -->

## Avori - Smalti - Bronzi ec.",1161
BO0624_4466,934,1005,Due puttini di bronzo dorato (Epoca Luigi XV).,1005. Due puttini di bronzo dorato (Epoca Luigi XV).,1166
BO0624_4466,935,1006,Croce di legno col Cristo di avorio.,1006. Croce di legno col Cristo di avorio.,1168
BO0624_4466,936,1007,Bassorilievo di bronzo dorato — La Vergine col Bambino — infisso sopra lastra di lapislazzuli. Cornice veneziana.,1007. Bassorilievo di bronzo dorato — La Vergine col Bambino — infisso sopra lastra di lapislazzuli. Cornice veneziana.,1170
BO0624_4466,937,1008,Scatola di osso inciso a fregi.,1008. Scatola di osso inciso a fregi.,1172
BO0624_4466,938,1009,"Anfora di bronzo, cesellata.","1009. Anfora di bronzo, cesellata.",1174
BO0624_4466,939,1010,Campanello con bassorilievo in bronzo.,1010. Campanello con bassorilievo in bronzo.,1175
BO0624_4466,940,1011,"Piccolo orologio a forma di Lira, in bronzo cesellato e dorato. (Impero).","1011. Piccolo orologio a forma di Lira, in bronzo cesellato e dorato. (Impero).",1176
BO0624_4466,941,1012,Sre Amormi di bronzo dorato.,1012. Sre Amormi di bronzo dorato.,1177
BO0624_4466,942,1013,"Statuetta in bosso — Figura di guerriero in ginocchio — XVII secolo - alt. m. 0,26.","1013. Statuetta in bosso — Figura di guerriero in ginocchio — XVII secolo - alt. m. 0,26.",1178
BO0624_4466,943,1014,Pacchetta - Ecce Homo - bassoriievo in bronzo dorato.,1014. Pacchetta - Ecce Homo - bassoriievo in bronzo dorato.,1179
BO0624_4466,944,1015,"Pomo di bastone in avorio, con stemma e bassorilievo all'ingiro (Epoca Carlo III).","1015. Pomo di bastone in avorio, con stemma e bassorilievo all'ingiro (Epoca Carlo III).",1180
BO0624_4466,945,1016,"Mortaio con pestello, di un sol pezzo di avorio.","1016. Mortaio con pestello, di un sol pezzo di avorio.",1182
BO0624_4466,946,1017,Il Calvario - lavoro in avorio.,1017. Il Calvario - lavoro in avorio.,1184
BO0624_4466,947,1018,Bastone con pomo di avorio scolpito a figure.,1018. Bastone con pomo di avorio scolpito a figure.,1185
BO0624_4466,948,1019,"Cassetta in legno ricoverta di placchette di avorio, formanti varii scomparti di figure a bassorilievo. In giro al coperchio piccoli medaglioni XIII secolo.","1019. Cassetta in legno ricoverta di placchette di avorio, formanti varii scomparti di figure a bassorilievo. In giro al coperchio piccoli medaglioni XIII secolo.",1186
BO0624_4466,949,1020,Cervo in bronzo su base di marmo nero.,1020. Cervo in bronzo su base di marmo nero.,1187
BO0624_4466,950,1021,"Statuetta, Mercurio, bronzo con base di marmo.","1021. Statuetta, Mercurio, bronzo con base di marmo.",1188
BO0624_4466,951,1022,Piletta in bronzo cesellata e dorata.,1022. Piletta in bronzo cesellata e dorata.,1190
BO0624_4466,952,1023,"Orologio di bronzo, con figure, cesellato e dorato; firmato Robert Courvoisier (Direttorio).","1023. Orologio di bronzo, con figure, cesellato e dorato; firmato Robert Courvoisier (Direttorio).",1192
BO0624_4466,953,1024,Cristo in croce. Bronzo su base in pietre dure.,1024. Cristo in croce. Bronzo su base in pietre dure.,1194
BO0624_4466,954,1025,"Statuetta in bronzo, Antinoo, copia dall'antico XVIII secolo.","1025. Statuetta in bronzo, Antinoo, copia dall'antico XVIII secolo.",1196
BO0624_4466,955,1026,"Bassorilievo in avorio, soggetto rilevato dal Romanzo della Rosa (Riccardo II d'Inghilterra) XV secolo, diam. m. 0.10.","1026. Bassorilievo in avorio, soggetto rilevato dal Romanzo della Rosa (Riccardo II d'Inghilterra) XV secolo, diam. m. 0.10.",1198
BO0624_4466,956,1027,"Due smaltini, la Vergine ed il Salvatore (Limoges).","1027. Due smaltini, la Vergine ed il Salvatore (Limoges).",1200
BO0624_4466,957,1028,"Paio candelabri, a cinque lumi, di bronzo cesellato e dorato (Impero).","1028. Paio candelabri, a cinque lumi, di bronzo cesellato e dorato (Impero).",1202
BO0624_4466,958,1029,"Cristo, avorio di un sol pezzo, scolpito.","1029. Cristo, avorio di un sol pezzo, scolpito.",1204
BO0624_4466,959,1030,Orologio di legno intarsiato con guarnitura di bronzo (stile Luigi XV).,1030. Orologio di legno intarsiato con guarnitura di bronzo (stile Luigi XV).,1206
BO0624_4466,960,1031,"Grande orologio, in marmo, decorato con ricchi ornati e bassorilievi di bronzo dorato (Epoca Luigi X VI).","1031. Grande orologio, in marmo, decorato con ricchi ornati e bassorilievi di bronzo dorato (Epoca Luigi X VI).",1208
BO0624_4466,961,1032,"Cassetta con bassorilievi in osso, scolpito a fregi e figure (Lavoro certosino).","1032. Cassetta con bassorilievi in osso, scolpito a fregi e figure (Lavoro certosino).",1210
BO0624_4466,962,1033,"Due pomi per bastone, di avorio scolpito.","1033. Due pomi per bastone, di avorio scolpito.",1212
BO0624_4466,963,1034,Testina di Cherubino in avorio.,1034. Testina di Cherubino in avorio.,1214
BO0624_4466,964,1035,"Statuetta di avorio, figura di S. Andrea.","1035. Statuetta di avorio, figura di S. Andrea.",1216
BO0624_4466,965,1036,Fregio in bronzo cesellato e dorato.,1036. Fregio in bronzo cesellato e dorato.,1218
BO0624_4466,966,1037,Paio vasi di bronzo con fregi dorati (Impero).,1037. Paio vasi di bronzo con fregi dorati (Impero).,1220
BO0624_4466,967,1038,"Ricca guarnitura di bronzo dorato - Un orologio con figura di Cerere, e bassorilievo alla base dinotante l'Abbondanza - Due candelabri a cinque lumi, con figurine, Geni con cornucopia, sopra base di bronzo dorato (Impero).","1038. Ricca guarnitura di bronzo dorato - Un orologio con figura di Cerere, e bassorilievo alla base dinotante l'Abbondanza - Due candelabri a cinque lumi, con figurine, Geni con cornucopia, sopra base di bronzo dorato (Impero).",1222
BO0624_4466,968,1039,Placchetta di bronzo con soggetto mitologico.,1039. Placchetta di bronzo con soggetto mitologico.,1224
BO0624_4466,969,1040,Due angioli di avorio.,1040. Due angioli di avorio.,1226
BO0624_4466,970,1041,Cassetto di osso (Lavoro certosino).,1041. Cassetto di osso (Lavoro certosino).,1228
BO0624_4466,971,1042,Orologio di legno intagliato e dorato (Epoca Luigi XVI).,1042. Orologio di legno intagliato e dorato (Epoca Luigi XVI).,1230
BO0624_4466,972,1043,"Divin Pastore in avorio, su base di legno nero (XVII secolo).","1043. Divin Pastore in avorio, su base di legno nero (XVII secolo).",1232
BO0624_4466,973,1044,Bassorilievo in avorio con quattro medaglioni (soggetti sacri). Lavoro francese del XVI secolo.,1044. Bassorilievo in avorio con quattro medaglioni (soggetti sacri). Lavoro francese del XVI secolo.,1234
BO0624_4466,974,1045,"Cassetta di bellissima forma, guarnita con placchette di avorio a bassorilievo, rappresentante soggetti sacri.","1045. Cassetta di bellissima forma, guarnita con placchette di avorio a bassorilievo, rappresentante soggetti sacri.",1236
BO0624_4466,975,1046,Cassetto in legno e osso in colore (Lavoro certosino).,1046. Cassetto in legno e osso in colore (Lavoro certosino).,1238
BO0624_4466,976,1047,Piede di calice in bronzo dorato (XVI secolo).,1047. Piede di calice in bronzo dorato (XVI secolo).,1239
BO0624_4466,977,1048,Statuetta di bronzo dorato - S. Pietro - sopra base di marmo.,1048. Statuetta di bronzo dorato - S. Pietro - sopra base di marmo.,1240
BO0624_4466,978,1049,"Uffizio, in pergamena, miniato.","1049. Uffizio, in pergamena, miniato.",1242
BO0624_4466,979,1050,"Orologio in legno con incrostazioni d'argento su tartaruga (Boule) con bronzi e fregi dorati, alt. m. 0,70 (Epoca Luigi XIV).","1050. Orologio in legno con incrostazioni d'argento su tartaruga (Boule) con bronzi e fregi dorati, alt. m. 0,70 (Epoca Luigi XIV).",1244
BO0624_4466,980,1051,Chiave in bronzo dorato (Lavoro francese).,1051. Chiave in bronzo dorato (Lavoro francese).,1245
BO0624_4466,981,1053,"Due branches a sei lumi, di bronzo cesellato e dorato (Impero).","1053. Due branches a sei lumi, di bronzo cesellato e dorato (Impero).",1246
BO0624_4466,982,1052,"Statuetta in bronzo, Mercurio, sopra base di marmo nero.","1052. Statuetta in bronzo, Mercurio, sopra base di marmo nero.",1247
BO0624_4466,983,1054,Amore e Venere. Bassorilievo di avorio.,1054. Amore e Venere. Bassorilievo di avorio.,1248
BO0624_4466,984,1055,"Paio candelabri a quattro lumi e due Amorini di bronzo cesellato, con base e lumi dorati (Impero).","1055. Paio candelabri a quattro lumi e due Amorini di bronzo cesellato, con base e lumi dorati (Impero).",1249
BO0624_4466,985,1056,Vaso di bronzo cesellato e dorato. Lavoro inglese (Thomas London).,1056. Vaso di bronzo cesellato e dorato. Lavoro inglese (Thomas London).,1250
BO0624_4466,986,1057,"Placchetta di smalto, S. Andrea (Limoges).","1057. Placchetta di smalto, S. Andrea (Limoges).",1251
BO0624_4466,987,1059,Un candelabro a tre lumi di bronzo cesellato e dorato (Impero).,1059. Un candelabro a tre lumi di bronzo cesellato e dorato (Impero).,1252
BO0624_4466,988,1058,Orologio di marmo bianco con fregi in bronzo dorato (Epoca Luigi XVI).,1058. Orologio di marmo bianco con fregi in bronzo dorato (Epoca Luigi XVI).,1253
BO0624_4466,989,1060,"Statuetta di bronzo, Pallade, sopra base di marmo in colori.","1060. Statuetta di bronzo, Pallade, sopra base di marmo in colori.",1254
BO0624_4466,990,1062,Coppa in ismalto senza piede. All' ingiro il Convito degli Dei in color grigio su fondo bleu (Limoges).,1062. Coppa in ismalto senza piede. All' ingiro il Convito degli Dei in color grigio su fondo bleu (Limoges).,1255
BO0624_4466,991,1061,Due profumiere di bronzo cesellato (Impero).,1061. Due profumiere di bronzo cesellato (Impero).,1256
BO0624_4466,992,1063,Bussola in avorio graffito.,1063. Bussola in avorio graffito.,1257
BO0624_4466,993,1064,Due denti di avorio.,1064. Due denti di avorio.,1258
BO0624_4466,994,16,1065 Campanello di bronzo con bassorilievi a figure e fregi.,16. 1065 Campanello di bronzo con bassorilievi a figure e fregi.,1259
BO0624_4466,995,1066,Bussola di avorio.,1066. Bussola di avorio.,1260
BO0624_4466,996,1068,"Statuetta di bronzo cesellato e dorato - Una Santa seduta in sedia di legno noce intagliata con fregi e testine di angioletti in bronzo — Bellissimo lavoro del XVI secolo, alt. m. 0,35 per 0,22","1068. Statuetta di bronzo cesellato e dorato - Una Santa seduta in sedia di legno noce intagliata con fregi e testine di angioletti in bronzo — Bellissimo lavoro del XVI secolo, alt. m. 0,35 per 0,22",1261
BO0624_4466,997,1067,Croce in ebano ed avorio graffito-La Via Crucis (Secolo XVII).,1067. Croce in ebano ed avorio graffito-La Via Crucis (Secolo XVII).,1262
BO0624_4466,998,1069,Lampadina di bronzo césellato (Impero).,1069. Lampadina di bronzo césellato (Impero).,1263
BO0624_4466,999,1071,Piccolo trittico in legno con figure scolpite e dipinte a più colori.,1071. Piccolo trittico in legno con figure scolpite e dipinte a più colori.,1264
BO0624_4466,1000,1070,Figura d' un Evangelista - Statuetta in bosso.,1070. Figura d' un Evangelista - Statuetta in bosso.,1265
BO0624_4466,1001,1072,Mezzo-busto in legno scolpito e dipinto (Secolo XV).,1072. Mezzo-busto in legno scolpito e dipinto (Secolo XV).,1266
BO0624_4466,1002,1074,Lotto di cinque pezzi per scrittojo in malachite e bronzo dorato con smalti nel centro — Bellissimo lavoro russo (Epoca Impero).,1074. Lotto di cinque pezzi per scrittojo in malachite e bronzo dorato con smalti nel centro — Bellissimo lavoro russo (Epoca Impero).,1267
BO0624_4466,1003,1073,Orologio con figura - Il Tempo — di bronzo con base di marmo in colori (Impero).,1073. Orologio con figura - Il Tempo — di bronzo con base di marmo in colori (Impero).,1268
BO0624_4466,1004,1075,Cristo di avorio (senza le braccia) lavoro siciliano antico.,1075. Cristo di avorio (senza le braccia) lavoro siciliano antico.,1269
BO0624_4466,1005,1076,"Tre placchette, in cristallo di rocca, incise.","1076. Tre placchette, in cristallo di rocca, incise.",1270
BO0624_4466,1006,1077,Grande mortaio di bronzo ornato con fregi (XVII Secolo).,1077. Grande mortaio di bronzo ornato con fregi (XVII Secolo).,1271
BO0624_4466,1007,1078,Statuetta in bronzo - Bacco - sopra base di marmo (Impero).,1078. Statuetta in bronzo - Bacco - sopra base di marmo (Impero).,1272
BO0624_4466,1008,1079,"Placchetta di bronzo, soggetto mitologico.","1079. Placchetta di bronzo, soggetto mitologico.",1273
BO0624_4466,1009,1080,"Scatola di legno bosso, forma rettangolare, decorato con fregi e figure intagliate a bassorilievo. Grazioso lavoro di stile antico.","1080. Scatola di legno bosso, forma rettangolare, decorato con fregi e figure intagliate a bassorilievo. Grazioso lavoro di stile antico.",1274
BO0624_4466,1010,1081,Orologio di bronzo cesellato e dorato (Epoca Impero).,1081. Orologio di bronzo cesellato e dorato (Epoca Impero).,1275
BO0624_4466,1011,1082,"Cristo Crocifisso - Bellissimo lavoro in avorio del XVII secolo, alt. m. 0,52.","1082. Cristo Crocifisso - Bellissimo lavoro in avorio del XVII secolo, alt. m. 0,52.",1276
BO0624_4466,1012,1083,Medaglione ottagonale in cristallo di rocca.,1083. Medaglione ottagonale in cristallo di rocca.,1277
BO0624_4466,1013,1084,Bustino in bronzo dorato.,1084. Bustino in bronzo dorato.,1278
BO0624_4466,1014,1085,"La Vergine, S. Giuseppe, il Bambino e tre figure di pastori Statuette in bosso (XVII Secolo).","1085. La Vergine, S. Giuseppe, il Bambino e tre figure di pastori Statuette in bosso (XVII Secolo).",1279
BO0624_4466,1015,1086,Altorilievo in avorio con bella patina. Idolo indiano con altre figure e fregi del XIV secolo.,1086. Altorilievo in avorio con bella patina. Idolo indiano con altre figure e fregi del XIV secolo.,1280
BO0624_4466,1016,1087,Due profumiere in bronzo cesellato dorato (Impero).,1087. Due profumiere in bronzo cesellato dorato (Impero).,1281
BO0624_4466,1017,1088,Bassorilievo in bronzo dorato: La Vergine col Bambino (XVII Secolo).,1088. Bassorilievo in bronzo dorato: La Vergine col Bambino (XVII Secolo).,1282
BO0624_4466,1018,1089,"Gruppo in avorio-Santa Teresa fra due Angioli, lavoro del secolo XVI.","1089. Gruppo in avorio-Santa Teresa fra due Angioli, lavoro del secolo XVI.",1283
BO0624_4466,1019,1090,Placchetta di bronzo. Due figure di Ninfe (Epoca Luigi XVI).,1090. Placchetta di bronzo. Due figure di Ninfe (Epoca Luigi XVI).,1284
BO0624_4466,1020,1091,Medaglione in rame dorato del XVII secolo.,1091. Medaglione in rame dorato del XVII secolo.,1285
BO0624_4466,1021,1092,"Boccale con mánico e coperchio, decorato con bellissimi fregi e bassorilievo all'ingiro, lavoro tedesco (Epoca Luigi XIV).","1092. Boccale con mánico e coperchio, decorato con bellissimi fregi e bassorilievo all'ingiro, lavoro tedesco (Epoca Luigi XIV).",1286
BO0624_4466,1022,1093,Placchetta in bronzo. La Sacra Famiglia (Secolo XVIII).,1093. Placchetta in bronzo. La Sacra Famiglia (Secolo XVIII).,1287
BO0624_4466,1023,1094,"Bassorilievo in bosso. Il sogno di S. Giuseppe, del XVII secolo.","1094. Bassorilievo in bosso. Il sogno di S. Giuseppe, del XVII secolo.",1288
BO0624_4466,1024,1095,"Bastone di avorio, in più pezzi, graffito con figure rappresentanti vari soggetti saeri del XVII secolo.","1095. Bastone di avorio, in più pezzi, graffito con figure rappresentanti vari soggetti saeri del XVII secolo.",1289
BO0624_4466,1025,1096,"Frammento di avório, puttini scolpiti sopra fondo dorato, del XVI secolo.","1096. Frammento di avório, puttini scolpiti sopra fondo dorato, del XVI secolo.",1290
BO0624_4466,1026,1097,Due putti in bronzo (XVII Secolo).,1097. Due putti in bronzo (XVII Secolo).,1291
BO0624_4466,1027,1098,"Paio candelabri a nove lumi sorretti da due statuette Mercurio e Calipso, con base di malachite. Bellissimo lavoro in bronzo cesellato e dorato, alt. m. 1.10 (Epoca Impero).","1098. Paio candelabri a nove lumi sorretti da due statuette Mercurio e Calipso, con base di malachite. Bellissimo lavoro in bronzo cesellato e dorato, alt. m. 1.10 (Epoca Impero).",1292
BO0624_4466,1028,1099,"Piccolo orologio, con Amorino, di bronzo cesellato e dorato.","1099. Piccolo orologio, con Amorino, di bronzo cesellato e dorato.",1293
BO0624_4466,1029,25,(Impero).,25. (Impero).,1294
BO0624_4466,1030,1100,Due candelabri a muro in bronzo cesellato e dorato (Impero).,1100. Due candelabri a muro in bronzo cesellato e dorato (Impero).,1295
BO0624_4466,1031,1101,Statuetta di bronzo (Impero).,1101. Statuetta di bronzo (Impero).,1296
BO0624_4466,1032,1102,"Bastone di avorio, in più pezzi, graffito con soggetti bibblici Della creazione a Noè (XVII Secolo).","1102. Bastone di avorio, in più pezzi, graffito con soggetti bibblici Della creazione a Noè (XVII Secolo).",1298
BO0624_4466,1033,1103,"Paio vasi, bellissimo lavoro in ornati e figure di bronzo dorato e base di malachite (Impero).","1103. Paio vasi, bellissimo lavoro in ornati e figure di bronzo dorato e base di malachite (Impero).",1300
BO0624_4466,1034,1104,Orologio in bronzo cesellato e dorato - Apollo col carro - (Impero).,1104. Orologio in bronzo cesellato e dorato - Apollo col carro - (Impero).,1302
BO0624_4466,1035,1105,"Due nicchie in ebano con incastrazione di pietre dure. Nel centro Cristo e la Vergine, in argento (XVIII Secolo).","1105. Due nicchie in ebano con incastrazione di pietre dure. Nel centro Cristo e la Vergine, in argento (XVIII Secolo).",1304
BO0624_4466,1036,1106,Amorino di avorio.,1106. Amorino di avorio.,1306
BO0624_4466,1037,1107,Placchetta di bronzo con fregi cesellati e dorati.,1107. Placchetta di bronzo con fregi cesellati e dorati.,1308
BO0624_4466,1038,1108,"Cassetta ottagonale decorata con figure, a bassorilievo, in osso (Lavoro certosino).","1108. Cassetta ottagonale decorata con figure, a bassorilievo, in osso (Lavoro certosino).",1310
BO0624_4466,1039,1109,Statuetta di avorio del XVII secolo.,1109. Statuetta di avorio del XVII secolo.,1312
BO0624_4466,1040,1110,"Pace a forma di cuspide rappresentante La Pietà in bassorilievo, con fregi intagliati ed illuminati in oro; nella base vi sono apposte le armi dei Borghesi. Lavoro in savaccio del XIV secolo.","1110. Pace a forma di cuspide rappresentante La Pietà in bassorilievo, con fregi intagliati ed illuminati in oro; nella base vi sono apposte le armi dei Borghesi. Lavoro in savaccio del XIV secolo.",1314
BO0624_4466,1041,1111,"Bacco e Cerere, gruppo in bronzo su base di marmo (XVII Secolo).","1111. Bacco e Cerere, gruppo in bronzo su base di marmo (XVII Secolo).",1316
BO0624_4466,1042,1112,Smaltino - La Fuga in Egitto (Limoges).,1112. Smaltino - La Fuga in Egitto (Limoges).,1318
BO0624_4466,1043,1113,", Officium Beatae Mariae Virginis (Anversa, 1573).","1113, Officium Beatae Mariae Virginis (Anversa, 1573).",1320
BO0624_4466,1044,1114,Due placche bassorilievo d'avorio. Ritratti di Papi.,1114. Due placche bassorilievo d'avorio. Ritratti di Papi.,1322
BO0624_4466,1045,1115,Scatolo in legno guarnito di avorio in colori (Lavoro certosino).,1115. Scatolo in legno guarnito di avorio in colori (Lavoro certosino).,1324
BO0624_4466,1046,1116,Orologio con figure — Amore e Psiche — di bronzo dorato (Impero).,1116. Orologio con figure — Amore e Psiche — di bronzo dorato (Impero).,1326
BO0624_4466,1047,1117,Cassetto in legno intarsiato (Lavoro certosino).,1117. Cassetto in legno intarsiato (Lavoro certosino).,1328
BO0624_4466,1048,1118,"Pomo per bastone di avorio, scolpito con chimera.","1118. Pomo per bastone di avorio, scolpito con chimera.",1330
BO0624_4466,1049,1119,Placchetta - Amore e Venere - di bronzo.,1119. Placchetta - Amore e Venere - di bronzo.,1332
BO0624_4466,1050,1120,Bastone di un sol pezzo di avorio.,1120. Bastone di un sol pezzo di avorio.,1334
BO0624_4466,1051,1121,"Il Presepe. Altorilievo in osso, lavoro siciliano.","1121. Il Presepe. Altorilievo in osso, lavoro siciliano.",1336
BO0624_4466,1052,1122,"Figura di un Papa con la tiara in atto di benedire - Statuetta in bosso — Lavoro siciliano del Secolo XVII, alt. m. 0,36.","1122. Figura di un Papa con la tiara in atto di benedire - Statuetta in bosso — Lavoro siciliano del Secolo XVII, alt. m. 0,36.",1338
BO0624_4466,1053,1123,Placca in avorio - Luigi XIV coronato di alloro.,1123. Placca in avorio - Luigi XIV coronato di alloro.,1340
BO0624_4466,1054,1124,Statuetta in avorio. Figura di donna (Luigi XIV).,1124. Statuetta in avorio. Figura di donna (Luigi XIV).,1342
BO0624_4466,1055,1125,Teschietto in avorio.,1125. Teschietto in avorio.,1344
BO0624_4466,1056,1126,"Orologio, a grande soneria, di legno guarnito con bronzi. (Epoca Luigi XV).","1126. Orologio, a grande soneria, di legno guarnito con bronzi. (Epoca Luigi XV).",1346
BO0624_4466,1057,1127,Cassetto in legno intarsiato (Lavoro certosino).,1127. Cassetto in legno intarsiato (Lavoro certosino).,1348
BO0624_4466,1058,1128,Un libro —Storia degli uomini illustri - edizione di Nürinberg 1668.,1128. Un libro —Storia degli uomini illustri - edizione di Nürinberg 1668.,1350
BO0624_4466,1059,1129,Piccolo bustino in bronzo.,1129. Piccolo bustino in bronzo.,1352
BO0624_4466,1060,1130,"Piccola coppa di forma ellittica, lavorata in un sol pezzo d'ambra, nel centro piccolo medaglione scolpito - Gesù risorto - Bellissimo lavoro del XVI secolo, dia. m. 0,75.","1130. Piccola coppa di forma ellittica, lavorata in un sol pezzo d'ambra, nel centro piccolo medaglione scolpito - Gesù risorto - Bellissimo lavoro del XVI secolo, dia. m. 0,75.",1353
BO0624_4466,1061,1131,"Placchetta di bronzo, soggetto sacro.","1131. Placchetta di bronzo, soggetto sacro.",1354
BO0624_4466,1062,1132,Quattro pezzi di avorio scolpiti.,1132. Quattro pezzi di avorio scolpiti.,1355
BO0624_4466,1063,1133,Bassorilievo d'avorio - Ritratto di Luigi XV.,1133. Bassorilievo d'avorio - Ritratto di Luigi XV.,1356
BO0624_4466,1064,1134,Placchetta di cristallo di rocca con figura di S. Sebastiano incisa: del XVI secolo.,1134. Placchetta di cristallo di rocca con figura di S. Sebastiano incisa: del XVI secolo.,1357
BO0624_4466,1065,1135,Placchetta a sbalzo - Gesù risorto — di rame dorato.,1135. Placchetta a sbalzo - Gesù risorto — di rame dorato.,1358
BO0624_4466,1066,1136,Statuetta - Giunone — di bronzo dorato del XVII secolo.,1136. Statuetta - Giunone — di bronzo dorato del XVII secolo.,1359
BO0624_4466,1067,1137,"Cristo, in bronzo dorato su croce di ebano con finimenti in bronzo, cesellato e dorato, del XVII secolo.","1137. Cristo, in bronzo dorato su croce di ebano con finimenti in bronzo, cesellato e dorato, del XVII secolo.",1360
BO0624_4466,1068,1138,Bastone con pomo di avorio inciso a soggetto - Caccia al cervo.,1138. Bastone con pomo di avorio inciso a soggetto - Caccia al cervo.,1361
BO0624_4466,1069,1139,Una galera con alberi e accessori in avorio. Lavoro veneziano del XVIII secolo.,1139. Una galera con alberi e accessori in avorio. Lavoro veneziano del XVIII secolo.,1362
BO0624_4466,1070,1140,"Piletta in cristallo di rocca con fregi incisi: altezza m. 0,16.","1140. Piletta in cristallo di rocca con fregi incisi: altezza m. 0,16.",1363
BO0624_4466,1071,1141,"Cristo in avorio su croce di legno nero, alt. m. 0,22.","1141. Cristo in avorio su croce di legno nero, alt. m. 0,22.",1364
BO0624_4466,1072,1142,Bassorilievo in avorio - Ritratto di Luigi XV.,1142. Bassorilievo in avorio - Ritratto di Luigi XV.,1365
BO0624_4466,1073,1143,Guarnitura di bronzo composta di quattro candelabri a cinque lumi e tre corbeilles; decorata con statuette - Baccanti — e fregi cesellati e dorati (Epoca Impero).,1143. Guarnitura di bronzo composta di quattro candelabri a cinque lumi e tre corbeilles; decorata con statuette - Baccanti — e fregi cesellati e dorati (Epoca Impero).,1366
BO0624_4466,1074,1144,Paio vasi di bronzo cesellato e dorato sopra base di marmo in colori (Impero).,1144. Paio vasi di bronzo cesellato e dorato sopra base di marmo in colori (Impero).,1367
BO0624_4466,1075,1145,Gruppo di avorio - Venere e Amore - del XVII Secolo.,1145. Gruppo di avorio - Venere e Amore - del XVII Secolo.,1368
BO0624_4466,1076,1146,Quattro candelieri di bronzo dorato (Epoca Impero).,1146. Quattro candelieri di bronzo dorato (Epoca Impero).,1369
BO0624_4466,1077,1147,Statuetta di avorio -S. Filippo - posta in cornice di bronzo dorato.,"1147. Statuetta di avorio -S. Filippo - posta in cornice di bronzo dorato.

<!-- image -->
<!-- image -->

## Miniature ed oggetti di vetrina",1370
BO0624_4466,1078,1148,Scatola in lapislazzuli montato in oro (Epoca Luigi XVI).,1148. Scatola in lapislazzuli montato in oro (Epoca Luigi XVI).,1377
BO0624_4466,1079,1149,Miniatura - Ritratto con cornice in oro (Impero).,1149. Miniatura - Ritratto con cornice in oro (Impero).,1379
BO0624_4466,1080,1150,Ritratto di donna (Epoca Impero).,1150. Ritratto di donna (Epoca Impero).,1381
BO0624_4466,1081,1151,Scatola di avorio con ritratto di donna (Direttorio).,1151. Scatola di avorio con ritratto di donna (Direttorio).,1383
BO0624_4466,1082,1152,Miniatura sopra avorio - Francesco 1º Borbone.,1152. Miniatura sopra avorio - Francesco 1º Borbone.,1385
BO0624_4466,1083,1153,"Astuccio da lavoro, in rame dorato.","1153. Astuccio da lavoro, in rame dorato.",1387
BO0624_4466,1084,1154,Fibbia in stras montati in argento dorato.,1154. Fibbia in stras montati in argento dorato.,1389
BO0624_4466,1085,1155,Odorino di porcellana montato in argento (Napoli).,1155. Odorino di porcellana montato in argento (Napoli).,1391
BO0624_4466,1086,1156,Paio orecchini in stras montati in argento.,1156. Paio orecchini in stras montati in argento.,1393
BO0624_4466,1087,1157,Spillo di stras montati in argento.,1157. Spillo di stras montati in argento.,1395
BO0624_4466,1088,1158,Orecchini in argento e pietre in colori.,1158. Orecchini in argento e pietre in colori.,1397
BO0624_4466,1089,1159,Porta odori di bosso scolpito.,1159. Porta odori di bosso scolpito.,1399
