dir_name,value,type,line_number,page_image
BO0624_87369,Bücher,object_type,6514,BO0624_87369_001271-p. 102.jpg
BO0624_87371,Waffen,object_type,3,BO0624_87371_000092-p. [1].jpg
BO0624_87371,Ristzeug,object_type,5,BO0624_87371_000092-p. [1].jpg
BO0624_87371,Kriegswaffen,object_type,5,BO0624_87371_000092-p. [1].jpg
BO0624_87371,Prunkwaffen,object_type,5,BO0624_87371_000092-p. [1].jpg
BO0624_87371,Jagdwaffen,object_type,5,BO0624_87371_000092-p. [1].jpg
BO0624_87371,Arbeiten in Holz,object_type,615,BO0624_87371_000191-p. 18.jpg
BO0624_87371,Arbeiten in Metall,object_type,638,BO0624_87371_000191-p. 18.jpg
BO0624_87371,Musikinstrumente,object_type,678,BO0624_87371_000192-p. 19.jpg
BO0624_87371,Gemälde,object_type,702,BO0624_87371_000201-p. 20.jpg
BO0624_87371,Cartons,object_type,702,BO0624_87371_000201-p. 20.jpg
BO0624_87371,Kupferstiche,object_type,702,BO0624_87371_000201-p. 20.jpg
BO0624_87371,Professor Wilhelm Camphausen,artist,706,BO0624_87371_000201-p. 20.jpg
BO0624_87371,Pieter Anwaadt,artist,734,BO0624_87371_000202-p. [21].jpg
BO0624_87371,Deutscher Meister des XVill. Jahrhunderts,school,746,BO0624_87371_000202-p. [21].jpg
BO0624_87371,Jacob Jordaens,artist,760,BO0624_87371_000211-p. 22.jpg
BO0624_87371,Heinrich Bloemaert,artist,770,BO0624_87371_000211-p. 22.jpg
BO0624_87371,"Pierre Mignard, der Aeltere",artist,782,BO0624_87371_000211-p. 22.jpg
BO0624_87371,Daniel Mytens der Aeltere,artist,842,BO0624_87371_000212-p. 23.jpg
BO0624_87374,Adels-Diplome,object_type,13,BO0624_87374_000072-p. 1.jpg
BO0624_87374,Wappen-Diplome,object_type,13,BO0624_87374_000072-p. 1.jpg
BO0624_87374,Privilegien-Briefe,object_type,13,BO0624_87374_000072-p. 1.jpg
BO0624_87374,Stammbaume,object_type,13,BO0624_87374_000072-p. 1.jpg
BO0624_87374,Handschriften,object_type,361,BO0624_87374_000121-p. 10.jpg
BO0624_87374,Handwerks-Ordnungen,object_type,361,BO0624_87374_000121-p. 10.jpg
BO0624_87374,Archivalien,object_type,361,BO0624_87374_000121-p. 10.jpg
BO0624_87374,Urkunden,object_type,363,BO0624_87374_000121-p. 10.jpg
BO0624_87374,Munzen,object_type,599,BO0624_87374_000161-p. 18.jpg
BO0624_87374,Medaillen,object_type,599,BO0624_87374_000161-p. 18.jpg
BO0624_87374,Krige,object_type,961,BO0624_87374_000191-p. 24.jpg
BO0624_87374,Majoliken,object_type,961,BO0624_87374_000191-p. 24.jpg
BO0624_87374,glasirte Topfereien,object_type,961,BO0624_87374_000191-p. 24.jpg
BO0624_87374,Arbeiten in Thon,object_type,961,BO0624_87374_000191-p. 24.jpg
BO0624_87374,Porzellan,object_type,1055,BO0624_87374_000202-p. 27.jpg
BO0624_87374,Fayencen,object_type,1055,BO0624_87374_000202-p. 27.jpg
BO0624_87374,Arbeiten in Glas,object_type,1104,BO0624_87374_000211-p. 28.jpg
BO0624_87374,Glasmalereien,object_type,1142,BO0624_87374_000212-p. 29.jpg
BO0624_87374,Arbeiten in Elfenbein,object_type,1207,BO0624_87374_000222-p. 31.jpg
BO0624_87374,Arbeiten in Email,object_type,1207,BO0624_87374_000222-p. 31.jpg
BO0624_87374,Arbeiten in Metall,object_type,1288,BO0624_87374_000232-p. 33.jpg
BO0624_87374,Bronze,object_type,1387,BO0624_87374_000251-p. 36.jpg
BO0624_87374,Kupfer,object_type,1387,BO0624_87374_000251-p. 36.jpg
BO0624_87374,Eisen,object_type,1705,BO0624_87374_000301-p. 44.jpg
BO0624_87374,Zinn,object_type,1705,BO0624_87374_000301-p. 44.jpg
BO0624_87374,Arbeiten in Stein,object_type,1916,BO0624_87374_000332-p. 49.jpg
BO0624_87374,Arbeiten in Schildpatt,object_type,1916,BO0624_87374_000332-p. 49.jpg
BO0624_87374,Arbeiten in Perlmutter,object_type,1916,BO0624_87374_000332-p. 49.jpg
BO0624_87374,Arbeiten in Horn,object_type,1916,BO0624_87374_000332-p. 49.jpg
BO0624_87374,Arbeiten in Leder,object_type,1918,BO0624_87374_000332-p. 49.jpg
BO0624_87374,Textil-Arbeiten,object_type,1918,BO0624_87374_000332-p. 49.jpg
BO0624_87374,Gemalde,object_type,2143,BO0624_87374_000352-p. 53.jpg
BO0624_87374,Altarbilder,object_type,2143,BO0624_87374_000352-p. 53.jpg
BO0624_87374,deutsche Schule,school,2143,BO0624_87374_000352-p. 53.jpg
BO0624_87374,italienische Schule,school,2143,BO0624_87374_000352-p. 53.jpg
BO0624_87374,Miniaturen,object_type,2143,BO0624_87374_000352-p. 53.jpg
BO0624_87374,Kupferstiche,object_type,2143,BO0624_87374_000352-p. 53.jpg
BO0624_87374,Christian Hilfgott Brand,artist,2145,BO0624_87374_000361-p. 54.jpg
BO0624_87374,Pieter Brueghel,artist,2163,BO0624_87374_000361-p. 54.jpg
BO0624_87374,Altdeutsche Schule,school,2165,BO0624_87374_000361-p. 54.jpg
BO0624_87374,Altdeutsche Schule,school,2193,BO0624_87374_000362-p. 55.jpg
BO0624_87374,Schule Albrecht Durer's,school,2205,BO0624_87374_000362-p. 55.jpg
BO0624_87374,Peter Hess,artist,2220,BO0624_87374_000362-p. 55.jpg
BO0624_87374,Italienische Schule des xV. und xVI. Jahrh.,school,2240,BO0624_87374_000362-p. 55.jpg
BO0624_87374,Italienische Schule des XV. und xvI. Jahrh.,school,2255,BO0624_87374_000371-p. 56.jpg
BO0624_87374,Giovanni Battista Tiepolo,artist,2265,BO0624_87374_000371-p. 56.jpg
BO0624_87374,Johann Heinrich Tischbein,artist,2269,BO0624_87374_000371-p. 56.jpg
BO0624_87374,Waffen,object_type,2596,BO0624_87374_000401-p. 62.jpg
BO0624_87374,Pferderistzeug,object_type,2596,BO0624_87374_000401-p. 62.jpg
BO0624_87374,Gerathe,object_type,2596,BO0624_87374_000401-p. 62.jpg
BO0624_87374,Arbeiten in Holz,object_type,2653,BO0624_87374_000402-p. 63.jpg
BO0624_87374,Mobel,object_type,3047,BO0624_87374_000471-p. 72.jpg
BO0624_87374,Gerathe,object_type,3047,BO0624_87374_000471-p. 72.jpg
BO0624_87375,Glasmalereien,object_type,3,BO0624_87375_000092-p. 1.jpg
BO0624_87375,Fayencen,object_type,356,BO0624_87375_000241-p. 14.jpg
BO0624_87375,Porzellan,object_type,419,BO0624_87375_000261-p. 16.jpg
BO0624_87375,Arbeiten in Metall,object_type,567,BO0624_87375_000301-p. 22.jpg
BO0624_87375,Mobel und Arbeiten in Holz,object_type,592,BO0624_87375_000302-p. 23.jpg
BO0624_87375,Gemalde,object_type,746,BO0624_87375_000332-p. 29.jpg
BO0624_87375,Joseph Abel,artist,748,BO0624_87375_000332-p. 29.jpg
BO0624_87375,Heinrich Aldegrever,artist,766,BO0624_87375_000341-p. 30.jpg
BO0624_87375,Antonio Allegri,artist,778,BO0624_87375_000352-p. [31].jpg
BO0624_87375,Correggio,artist,778,BO0624_87375_000352-p. [31].jpg
BO0624_87375,Antonio Allegri,artist,790,BO0624_87375_000352-p. [31].jpg
BO0624_87375,Correggio,artist,790,BO0624_87375_000352-p. [31].jpg
BO0624_87375,Altdeutsche Schule,school,801,BO0624_87375_000352-p. [31].jpg
BO0624_87375,Altflandrische Schule,school,811,BO0624_87375_000352-p. [31].jpg
BO0624_87375,Altkolnische Schule,school,821,BO0624_87375_000352-p. [31].jpg
BO0624_87375,Jacopo Amigoni,artist,827,BO0624_87375_000352-p. [31].jpg
BO0624_87375,Jacques d'Artois,artist,835,BO0624_87375_000361-p. 32.jpg
BO0624_87375,Joachim Franz Beich,artist,847,BO0624_87375_000361-p. 32.jpg
BO0624_87375,A. Belange,artist,858,BO0624_87375_000361-p. 32.jpg
BO0624_87375,Willem van Bemmel,artist,862,BO0624_87375_000361-p. 32.jpg
BO0624_87375,Johann Georg Bergmiller,artist,868,BO0624_87375_000361-p. 32.jpg
BO0624_87375,Pieter Boel,artist,874,BO0624_87375_000361-p. 32.jpg
BO0624_87375,Sebastien Bourdon,artist,886,BO0624_87375_000361-p. 32.jpg
BO0624_87375,Jan van Breda,artist,896,BO0624_87375_000362-p. 33.jpg
BO0624_87375,Philipp Hieronymus Brinkmann,artist,914,BO0624_87375_000362-p. 33.jpg
BO0624_87375,Philipp Hieronymus Brinkmann,artist,923,BO0624_87375_000362-p. 33.jpg
BO0624_87375,Peeter Brueghel der Juingere,artist,931,BO0624_87375_000362-p. 33.jpg
BO0624_87375,Pierino Buonacorsi,artist,939,BO0624_87375_000362-p. 33.jpg
BO0624_87375,Perino del Vaga,artist,939,BO0624_87375_000362-p. 33.jpg
BO0624_87375,Jacques Callot,artist,947,BO0624_87375_000362-p. 33.jpg
BO0624_87375,Annibale Carracci,artist,965,BO0624_87375_000371-p. 34.jpg
BO0624_87375,Annibale Carracci,artist,973,BO0624_87375_000371-p. 34.jpg
BO0624_87375,Cochin fils,artist,981,BO0624_87375_000371-p. 34.jpg
BO0624_87375,Jacques Courtois,artist,993,BO0624_87375_000371-p. 34.jpg
BO0624_87375,Lucas Cranach der Aeltere,artist,1004,BO0624_87375_000371-p. 34.jpg
BO0624_87375,Lucas Cranach d.A.,artist,1014,BO0624_87375_000371-p. 34.jpg
BO0624_87375,Lorenzo di Credi,artist,1022,BO0624_87375_000371-p. 34.jpg
BO0624_87375,Abraham van Cuijlenburg,artist,1034,BO0624_87375_000371-p. 34.jpg
BO0624_87375,Benjamin Cuijp,artist,1044,BO0624_87375_000372-p. 35.jpg
BO0624_87375,Deutscher Meister des xVill. Jahrh.,school,1054,BO0624_87375_000372-p. 35.jpg
BO0624_87375,Deutscher Meister des xVill. Jahrh.,school,1073,BO0624_87375_000372-p. 35.jpg
BO0624_87375,Feodor von Dietz,artist,1077,BO0624_87375_000372-p. 35.jpg
BO0624_87375,"Jacob van der Does, der Aeltere",artist,1095,BO0624_87375_000372-p. 35.jpg
BO0624_87375,"Jacob van der Does, der Juingere",artist,1107,BO0624_87375_000381-p. 36.jpg
BO0624_87375,Carlo Dolci,artist,1115,BO0624_87375_000381-p. 36.jpg
BO0624_87375,Johannes Franciscus van Douven,artist,1125,BO0624_87375_000381-p. 36.jpg
BO0624_87375,Johannes Franciscus van Douven,artist,1136,BO0624_87375_000381-p. 36.jpg
BO0624_87375,Albrecht Durer,artist,1144,BO0624_87375_000381-p. 36.jpg
BO0624_87375,Albrecht Durer,artist,1152,BO0624_87375_000381-p. 36.jpg
BO0624_87375,Dusseldorfer Schule,school,1178,BO0624_87375_000382-p. 37.jpg
BO0624_87375,Antonius van Dyck,artist,1186,BO0624_87375_000382-p. 37.jpg
BO0624_87375,Antonius van Dyck,artist,1195,BO0624_87375_000382-p. 37.jpg
BO0624_87375,Gerbrand van den Eckhout,artist,1203,BO0624_87375_000382-p. 37.jpg
BO0624_87375,Englischer Meister,school,1215,BO0624_87375_000382-p. 37.jpg
BO0624_87375,Adolph Farmann,artist,1223,BO0624_87375_000382-p. 37.jpg
BO0624_87375,Christoph Fesel,artist,1227,BO0624_87375_000382-p. 37.jpg
BO0624_87375,Foelix,artist,1237,BO0624_87375_000391-p. 38.jpg
BO0624_87375,Francois Francken,artist,1243,BO0624_87375_000391-p. 38.jpg
BO0624_87375,Franzosischer Meister,school,1257,BO0624_87375_000391-p. 38.jpg
BO0624_87375,M. Gillig,artist,1265,BO0624_87375_000391-p. 38.jpg
BO0624_87375,Ernest Joseph Angelon Girard,artist,1273,BO0624_87375_000391-p. 38.jpg
BO0624_87375,Ulrich Glantschnigg,artist,1281,BO0624_87375_000391-p. 38.jpg
BO0624_87375,Jan Glauber,artist,1291,BO0624_87375_000391-p. 38.jpg
BO0624_87375,Nicolaus Glockendon,artist,1299,BO0624_87375_000392-p. 39.jpg
BO0624_87375,Jan van Goijen,artist,1309,BO0624_87375_000392-p. 39.jpg
BO0624_87375,Francesco Froschi,artist,1319,BO0624_87375_000392-p. 39.jpg
BO0624_87375,Jan van Goyen,artist,1322,BO0624_87375_000392-p. 39.jpg
BO0624_87375,Heinrich Goltzius,artist,1328,BO0624_87375_000392-p. 39.jpg
BO0624_87375,Jan Gossaert,artist,1338,BO0624_87375_000392-p. 39.jpg
BO0624_87375,Jan Hackaert,artist,1350,BO0624_87375_000392-p. 39.jpg
BO0624_87375,Jacob Philipp Hackert,artist,1360,BO0624_87375_000392-p. 39.jpg
BO0624_87375,Hieronymus Hau,artist,1372,BO0624_87375_000401-p. 40.jpg
BO0624_87375,Egbert van Heemskerk der Jungere,artist,1381,BO0624_87375_000401-p. 40.jpg
BO0624_87375,Karl Wilhelm von Heideck,artist,1395,BO0624_87375_000401-p. 40.jpg
BO0624_87375,Hellenrother,artist,1409,BO0624_87375_000401-p. 40.jpg
BO0624_87375,Matheus van Helmont,artist,1415,BO0624_87375_000401-p. 40.jpg
BO0624_87375,Meindert Hobbema,artist,1433,BO0624_87375_000402-p. 41.jpg
BO0624_87375,"Hans Holbein, der Juingere",artist,1439,BO0624_87375_000402-p. 41.jpg
BO0624_87375,Franz Christoph Janneck,artist,1456,BO0624_87375_000402-p. 41.jpg
BO0624_87375,Abraham Janssens,artist,1464,BO0624_87375_000402-p. 41.jpg
BO0624_87375,Italienische Schule,school,1474,BO0624_87375_000402-p. 41.jpg
BO0624_87375,Angelika Kauffmann,artist,1503,BO0624_87375_000411-p. 42.jpg
BO0624_87375,Johann Horemans,artist,1508,BO0624_87375_000411-p. 42.jpg
BO0624_87375,Angelika Kauffmann,artist,1513,BO0624_87375_000411-p. 42.jpg
BO0624_87375,Johann Kupetzky,artist,1521,BO0624_87375_000411-p. 42.jpg
BO0624_87375,Pieter van Laar,artist,1529,BO0624_87375_000411-p. 42.jpg
BO0624_87375,Gregorius Leballoz,artist,1539,BO0624_87375_000411-p. 42.jpg
BO0624_87375,Eustache Lesueur,artist,1549,BO0624_87375_000411-p. 42.jpg
BO0624_87375,Lucas van Leyden,artist,1559,BO0624_87375_000412-p. 43.jpg
BO0624_87375,Giovanni Antonio Licinio Regilloda Pordenone,artist,1567,BO0624_87375_000412-p. 43.jpg
BO0624_87375,Lambert Lombard,artist,1576,BO0624_87375_000412-p. 43.jpg
BO0624_87375,Dirk Maas,artist,1588,BO0624_87375_000412-p. 43.jpg
BO0624_87375,Jan Martss de Jonge,artist,1596,BO0624_87375_000412-p. 43.jpg
BO0624_87375,Anton Franz van der Meulen,artist,1606,BO0624_87375_000412-p. 43.jpg
BO0624_87375,Jan Miel,artist,1614,BO0624_87375_000412-p. 43.jpg
BO0624_87375,Hans Mielich,artist,1620,BO0624_87375_000421-p. 44.jpg
BO0624_87375,Jean Francois Milet,artist,1632,BO0624_87375_000421-p. 44.jpg
BO0624_87375,Moderne Meister,school,1641,BO0624_87375_000421-p. 44.jpg
BO0624_87375,Jan Mienze Molenaer,artist,1655,BO0624_87375_000421-p. 44.jpg
BO0624_87375,Jodocus de Momper,artist,1659,BO0624_87375_000421-p. 44.jpg
BO0624_87375,Hans Muller,artist,1697,BO0624_87375_000422-p. 45.jpg
BO0624_87375,H.M.Muller,artist,1708,BO0624_87375_000422-p. 45.jpg
BO0624_87375,Bernhard Neher,artist,1718,BO0624_87375_000422-p. 45.jpg
BO0624_87375,Johann Esaias Nilson,artist,1726,BO0624_87375_000422-p. 45.jpg
BO0624_87375,Niterio dit Castili,artist,1740,BO0624_87375_000422-p. 45.jpg
BO0624_87375,Pieter Nolpe,artist,1748,BO0624_87375_000422-p. 45.jpg
BO0624_87375,Nurnberger Meister des XVll. Jahrh.,school,1758,BO0624_87375_000431-p. 46.jpg
BO0624_87375,Oberdeutsche Schule,school,1769,BO0624_87375_000431-p. 46.jpg
BO0624_87375,Paolo Panelli,artist,1799,BO0624_87375_000431-p. 46.jpg
BO0624_87375,Jan Parcellis,artist,1805,BO0624_87375_000431-p. 46.jpg
BO0624_87375,Pietro Perugino,artist,1813,BO0624_87375_000432-p. 47.jpg
BO0624_87375,Johann Georg Pforr,artist,1821,BO0624_87375_000432-p. 47.jpg
BO0624_87375,Sebastiano del Piombo,artist,1831,BO0624_87375_000432-p. 47.jpg
BO0624_87375,Jacopo da Ponte,artist,1838,BO0624_87375_000432-p. 47.jpg
BO0624_87375,Paul Potter,artist,1844,BO0624_87375_000432-p. 47.jpg
BO0624_87375,Nicolas Poussin,artist,1862,BO0624_87375_000432-p. 47.jpg
BO0624_87375,August Querfurt,artist,1876,BO0624_87375_000432-p. 47.jpg
BO0624_87375,Karl Rahl,artist,1905,BO0624_87375_000441-p. 48.jpg
BO0624_87375,Rembrandt Harmensz van Rijn,artist,1915,BO0624_87375_000441-p. 48.jpg
BO0624_87375,Rembrandt Harmensz van Rijn,artist,1925,BO0624_87375_000441-p. 48.jpg
BO0624_87375,Johann Elias Ridinger,artist,1931,BO0624_87375_000441-p. 48.jpg
BO0624_87375,Giulio Romano,artist,1941,BO0624_87375_000441-p. 48.jpg
BO0624_87375,J.van Rombouts,artist,1955,BO0624_87375_000442-p. 49.jpg
BO0624_87375,Philipp Peter Roos,artist,1961,BO0624_87375_000442-p. 49.jpg
BO0624_87375,Johann Rottenhammer,artist,1974,BO0624_87375_000442-p. 49.jpg
BO0624_87375,Petrus Paulus Rubens,artist,1980,BO0624_87375_000442-p. 49.jpg
BO0624_87375,Peter Paul Rubens,artist,2002,BO0624_87375_000442-p. 49.jpg
BO0624_87375,Salomon van Ruijsdael,artist,2039,BO0624_87375_000451-p. 50.jpg
BO0624_87375,Jacob van Ruisdael,artist,2051,BO0624_87375_000451-p. 50.jpg
BO0624_87375,Russisch-griechische Malerei,school,2055,BO0624_87375_000451-p. 50.jpg
BO0624_87375,Karl Ruthart,artist,2063,BO0624_87375_000451-p. 50.jpg
BO0624_87375,David Ryckaert,artist,2077,BO0624_87375_000451-p. 50.jpg
BO0624_87375,Georg Philipp Rugendas,artist,2087,BO0624_87375_000452-p. 51.jpg
BO0624_87375,Bartolomeo Schidone,artist,2090,BO0624_87375_000452-p. 51.jpg
BO0624_87375,Martin Schongauer,artist,2098,BO0624_87375_000452-p. 51.jpg
BO0624_87375,Schweizer Meister des xVl. Jahrh.,school,2108,BO0624_87375_000452-p. 51.jpg
BO0624_87375,Christian Seibold,artist,2116,BO0624_87375_000452-p. 51.jpg
BO0624_87375,Spanische Meister,school,2128,BO0624_87375_000452-p. 51.jpg
BO0624_87375,Bartholomaus Spranger,artist,2145,BO0624_87375_000461-p. 52.jpg
BO0624_87375,Bartholomaus Spranger,artist,2152,BO0624_87375_000461-p. 52.jpg
BO0624_87375,Johann Christoph Storer,artist,2162,BO0624_87375_000461-p. 52.jpg
BO0624_87375,Abraham van Stork,artist,2176,BO0624_87375_000461-p. 52.jpg
BO0624_87375,Lorenz Strauch,artist,2184,BO0624_87375_000461-p. 52.jpg
BO0624_87375,Abraham van Stry,artist,2202,BO0624_87375_000461-p. 52.jpg
BO0624_87375,Pieter Tanje,artist,2213,BO0624_87375_000462-p. 53.jpg
BO0624_87375,David Teniers der Aeltere,artist,2221,BO0624_87375_000462-p. 53.jpg
BO0624_87375,David Teniers d. J.,artist,2237,BO0624_87375_000462-p. 53.jpg
BO0624_87375,Gerard Ter-Borch,artist,2243,BO0624_87375_000462-p. 53.jpg
BO0624_87375,Giovanni Battista Tiepolo,artist,2251,BO0624_87375_000462-p. 53.jpg
BO0624_87375,Johann Heinrich Tischbein,artist,2271,BO0624_87375_000471-p. 54.jpg
BO0624_87375,Johann Heinrich Tischbein,artist,2284,BO0624_87375_000471-p. 54.jpg
BO0624_87375,Johann Heinrich Tischbein,artist,2292,BO0624_87375_000471-p. 54.jpg
BO0624_87375,Johann Georg Trautmann,artist,2304,BO0624_87375_000471-p. 54.jpg
BO0624_87375,Tyroler Meister aus dem Anfange des XVI. Jahrh.,school,2312,BO0624_87375_000471-p. 54.jpg
BO0624_87375,Lucas van Uden,artist,2320,BO0624_87375_000471-p. 54.jpg
BO0624_87375,Wallerant Vaillant,artist,2408,BO0624_87375_000481-p. 56.jpg
BO0624_87375,Jan Valentin,artist,2420,BO0624_87375_000481-p. 56.jpg
BO0624_87375,Tiziano Vecellio,artist,2430,BO0624_87375_000481-p. 56.jpg
BO0624_87375,Adriaan van de Velde,artist,2450,BO0624_87375_000482-p. 57.jpg
BO0624_87375,Ezajas van de Velde,artist,2457,BO0624_87375_000482-p. 57.jpg
BO0624_87375,Jan van de Velde,artist,2465,BO0624_87375_000482-p. 57.jpg
BO0624_87375,Willem van de Velde,artist,2479,BO0624_87375_000482-p. 57.jpg
BO0624_87375,Nicolaus van Verendael,artist,2491,BO0624_87375_000482-p. 57.jpg
BO0624_87375,Frans de Vriendt,artist,2503,BO0624_87375_000482-p. 57.jpg
BO0624_87375,Frans de Vriendt,artist,2515,BO0624_87375_000491-p. 58.jpg
BO0624_87375,Max Joseph Wagenbaur,artist,2526,BO0624_87375_000491-p. 58.jpg
BO0624_87375,Adriaan van der Werff,artist,2536,BO0624_87375_000491-p. 58.jpg
BO0624_87375,Roger van der Weyden,artist,2566,BO0624_87375_000491-p. 58.jpg
BO0624_87375,Roger van der Weyden,artist,2576,BO0624_87375_000491-p. 58.jpg
BO0624_87375,Michael Wohlgemuth,artist,2585,BO0624_87375_000492-p. 59.jpg
BO0624_87375,Woumans,artist,2597,BO0624_87375_000492-p. 59.jpg
BO0624_87375,Januarius Zick,artist,2601,BO0624_87375_000492-p. 59.jpg
BO0624_87375,Johann Georg Ziesenis,artist,2611,BO0624_87375_000492-p. 59.jpg
BO0624_87375,Francesco Zucchaerelli,artist,2631,BO0624_87375_000492-p. 59.jpg
BO0624_87377,Seulpturen,object_type,3,BO0624_87377_000072-p. 1.jpg
BO0624_87377,Porzellane,object_type,78,BO0624_87377_000082-p. 3.jpg
BO0624_87377,Porzellane,object_type,82,BO0624_87377_000091-p. [4].jpg
BO0624_87377,Porzellane,object_type,246,BO0624_87377_000132-p. 9.jpg
BO0624_87377,Porzellane,object_type,394,BO0624_87377_000182-p. 15.jpg
BO0624_87377,Sevres-Porzellane,object_type,396,BO0624_87377_000182-p. 15.jpg
BO0624_87377,Jacques Petit,artist,542,BO0624_87377_000232-p. 21.jpg
BO0624_87377,Porzellane,object_type,566,BO0624_87377_000232-p. 21.jpg
BO0624_87377,Fayencen,object_type,568,BO0624_87377_000232-p. 21.jpg
BO0624_87377,Arbeiten in edlem Metall,object_type,775,BO0624_87377_000271-p. 28.jpg
BO0624_87377,Bronzen,object_type,875,BO0624_87377_000291-p. 32.jpg
BO0624_87377,Emaillen,object_type,915,BO0624_87377_000301-p. [34].jpg
BO0624_87377,Arbeiten in Steinzeug,object_type,932,BO0624_87377_000312-p. 35.jpg
BO0624_87377,Glas,object_type,932,BO0624_87377_000312-p. 35.jpg
BO0624_87377,Holz,object_type,932,BO0624_87377_000312-p. 35.jpg
BO0624_87377,Miniaturen,object_type,964,BO0624_87377_000321-p. [36].jpg
BO0624_87377,Gemilde,object_type,964,BO0624_87377_000321-p. [36].jpg
BO0624_87377,Mobel,object_type,1052,BO0624_87377_000361-p. 40.jpg
BO0624_87378,SCULPTURES,object_type,3,BO0624_87378_000072-p. 1.jpg
BO0624_87378,PORCELAINES DE CHINE,object_type,48,BO0624_87378_000082-p. 3.jpg
BO0624_87378,PORCELAINES,object_type,50,BO0624_87378_000091-p. [4].jpg
BO0624_87378,PORCELAINES DE CHINE,object_type,52,BO0624_87378_000091-p. [4].jpg
BO0624_87378,PORCELAINES DU JAPON,object_type,216,BO0624_87378_000132-p. 9.jpg
BO0624_87378,PORCELAINES FRANCAISES,object_type,364,BO0624_87378_000181-p. 14.jpg
BO0624_87378,JACQUES PETIT,artist,515,BO0624_87378_000212-p. 19.jpg
BO0624_87378,PORCELAINES,object_type,540,BO0624_87378_000221-p. 20.jpg
BO0624_87378,FAIENCES,object_type,540,BO0624_87378_000221-p. 20.jpg
BO0624_87378,METAUX PRECIEUX,object_type,725,BO0624_87378_000261-p. 26.jpg
BO0624_87378,BRONZES,object_type,826,BO0624_87378_000281-p. 30.jpg
BO0624_87378,EMAUX CHINOIS,object_type,867,BO0624_87378_000292-p. [31].jpg
BO0624_87378,MINIATURES,object_type,921,BO0624_87378_000321-p. [34].jpg
BO0624_87378,TABLEAUX,object_type,921,BO0624_87378_000321-p. [34].jpg
BO0624_87378,MEUBLES,object_type,1005,BO0624_87378_000342-p. 37.jpg
BO0624_87379,EVERT VAN AELST,artist,3,BO0624_87379_000072-p. [1].jpg
BO0624_87379,Stillleben,object_type,7,BO0624_87379_000072-p. [1].jpg
BO0624_87379,ALTDEUTSCHE SCHULE,school,21,BO0624_87379_000072-p. [1].jpg
BO0624_87379,ALT-KOLNISCHER MEISTER des XV. Jahrh.,artist,27,BO0624_87379_000081-p. 2.jpg
BO0624_87379,ALT-KOLNISCHE SCHULE um 1500,school,36,BO0624_87379_000081-p. 2.jpg
BO0624_87379,ALT-KOLNISCHE SCHULE um 1500,school,45,BO0624_87379_000081-p. 2.jpg
BO0624_87379,LUDOLF BAKHUISEN,artist,55,BO0624_87379_000082-p. 3.jpg
BO0624_87379,F. BAPRI,artist,75,BO0624_87379_000082-p. 3.jpg
BO0624_87379,WILLEM BARTSIUS,artist,85,BO0624_87379_000082-p. 3.jpg
BO0624_87379,FRANCESCO DA PONTE,artist,94,BO0624_87379_000082-p. 3.jpg
BO0624_87379,BASSANO,artist,94,BO0624_87379_000082-p. 3.jpg
BO0624_87379,ABRAHAM VAN BEIJEREN,artist,114,BO0624_87379_000091-p. 4.jpg
BO0624_87379,JOHANNES VAN DER BENT,artist,122,BO0624_87379_000091-p. 4.jpg
BO0624_87379,G.DE BERGH,artist,133,BO0624_87379_000091-p. 4.jpg
BO0624_87379,Stillleben,object_type,137,BO0624_87379_000092-p. 5.jpg
BO0624_87379,BALTHASAR BESCHEY,artist,143,BO0624_87379_000092-p. 5.jpg
BO0624_87379,JACQUES BLANCHARD,artist,155,BO0624_87379_000092-p. 5.jpg
BO0624_87379,ARNOLD BOONEN,artist,166,BO0624_87379_000092-p. 5.jpg
BO0624_87379,ABRAHAM VAN BORSSUM,artist,176,BO0624_87379_000101-p. 6.jpg
BO0624_87379,LEONHARD BRAMER,artist,188,BO0624_87379_000101-p. 6.jpg
BO0624_87379,WENZEL IGNAZ BRASCH,artist,197,BO0624_87379_000101-p. 6.jpg
BO0624_87379,BARTHOLOMEUS BREEMBERG,artist,207,BO0624_87379_000102-p. 7.jpg
BO0624_87379,CRISPIN VAN DEN BROECK,artist,219,BO0624_87379_000102-p. 7.jpg
BO0624_87379,ADRIAEN BROUWER,artist,228,BO0624_87379_000102-p. 7.jpg
BO0624_87379,JAN BRUEGHEL,artist,238,BO0624_87379_000111-p. 8.jpg
BO0624_87379,FLUWEELEN,artist,238,BO0624_87379_000111-p. 8.jpg
BO0624_87379,SAMMET-BRUEGHEL,artist,238,BO0624_87379_000111-p. 8.jpg
BO0624_87379,HANS BURCKMAIR,artist,251,BO0624_87379_000111-p. 8.jpg
BO0624_87379,ANNIBALE CARRACCI,artist,261,BO0624_87379_000122-p. 9.jpg
BO0624_87379,MICHELANGELO AMERIGHI,artist,271,BO0624_87379_000122-p. 9.jpg
BO0624_87379,CARAVAGGIO,artist,271,BO0624_87379_000122-p. 9.jpg
BO0624_87379,PIETRO CAVALLINI,artist,282,BO0624_87379_000122-p. 9.jpg
BO0624_87379,JACQUES COURTOIS,artist,292,BO0624_87379_000131-p. 10.jpg
BO0624_87379,LE BOURGUIGNON,artist,292,BO0624_87379_000131-p. 10.jpg
BO0624_87379,MICHIEL VAN COXIE,artist,313,BO0624_87379_000131-p. 10.jpg
